wiI7pd,dealership_name,manual_label,review_id
A good showroom with very good a caring staff,Suzuki Khalid Motors (Link Ferozpur),,135
Nice place gd bndy,Suzuki Khalid Motors (Link Ferozpur),,136
"Nice place, good work, excelent service",Suzuki Khalid Motors (Link Ferozpur),,137
Nice and cleaned...... Looked professional....,Suzuki Khalid Motors (Link Ferozpur),,138
My First Experience is good? ,Suzuki Khalid Motors (Link Ferozpur),,139
Best to best dealer in lahore they have lot of cars with best prices,Suzuki Khalid Motors (Link Ferozpur),,140
"Service department is good., Especially staff members",Suzuki Khalid Motors (Link Ferozpur),,141
Good work shop and car sale showroo,Suzuki Khalid Motors (Link Ferozpur),,142
Cooperative staff. Nice experience,Suzuki Khalid Motors (Link Ferozpur),,143
Good service but play games.,Suzuki Khalid Motors (Link Ferozpur),,144
Nice dealership,Suzuki Khalid Motors (Link Ferozpur),,145
He bid Suki dealer and has big work shop.,Suzuki Khalid Motors (Link Ferozpur),,146
Lack of information of employees,Suzuki Khalid Motors (Link Ferozpur),,147
"Quality service, cooperative staff",Suzuki Khalid Motors (Link Ferozpur),,148
Loved it. The bEst suzuki car dealer place.,Suzuki Khalid Motors (Link Ferozpur),,149
"Chor hen yeh....
Avoid going there please",Suzuki Khalid Motors (Link Ferozpur),,150
Khalid motors is a fine show room situated at LOS .,Suzuki Khalid Motors (Link Ferozpur),,151
For suzuki cars and bikes,Suzuki Khalid Motors (Link Ferozpur),,152
The staff is very friendly and cooperative.,Suzuki Khalid Motors (Link Ferozpur),,153
Good and experienced technical staff,Suzuki Khalid Motors (Link Ferozpur),,154
V professional staf and friendly,Suzuki Khalid Motors (Link Ferozpur),,155
Good suzuki showroom and very cooprating staff,Suzuki Khalid Motors (Link Ferozpur),,156
Excellent work ? ,Suzuki Khalid Motors (Link Ferozpur),,157
Had a great experience there,Suzuki Khalid Motors (Link Ferozpur),,158
Pathetic customer service not recommended if you want to buy a new Suzuki,Suzuki Khalid Motors (Link Ferozpur),,159
Worker some time misbehave that's y 3 star,Suzuki Khalid Motors (Link Ferozpur),,160
"V. Good showroom for cars purchasing
And also workshop",Suzuki Khalid Motors (Link Ferozpur),,161
Extremely nice & polite discussion with the staff,Suzuki Khalid Motors (Link Ferozpur),,162
Not a good dealers in salesman,Suzuki Khalid Motors (Link Ferozpur),,163
Very congested and parts are overpriced for no reason.,Suzuki Khalid Motors (Link Ferozpur),,164
Everything is very costly but servise is good,Suzuki Khalid Motors (Link Ferozpur),,165
A good Suzuki care 3 S service and sale shop,Suzuki Khalid Motors (Link Ferozpur),,166
They are looting ppl by extra demands of own,Suzuki Khalid Motors (Link Ferozpur),,167
Mechanics are very professional and experienced here.,Suzuki Khalid Motors (Link Ferozpur),,168
Staff is not as cooperative and professional as they should be,Suzuki Khalid Motors (Link Ferozpur),,169
First free inspection and oil change of my car Suzuki wagonR,Suzuki Khalid Motors (Link Ferozpur),,170
Staff attitude and service not satisfactory.,Suzuki Khalid Motors (Link Ferozpur),,171
Parts manager is very hardworking man,Suzuki Khalid Motors (Link Ferozpur),,172
Thek hy par apke lebor rates zada hy suzuki samnabad sy,Suzuki Khalid Motors (Link Ferozpur),,173
Pretty good place to buy a new car of Suzuki.,Suzuki Khalid Motors (Link Ferozpur),,174
Giid Palace to buy New Suzuki Cars. 3S Dealership.,Suzuki Khalid Motors (Link Ferozpur),,175
Too much looting,Suzuki Khalid Motors (Link Ferozpur),,176
One of the best suzuki showrooms in town....,Suzuki Khalid Motors (Link Ferozpur),,177
"To expensive,  non cooperative  staff ..!!",Suzuki Khalid Motors (Link Ferozpur),,178
Mechanics and reception guys were not cooperative.,Suzuki Khalid Motors (Link Ferozpur),,179
Who want to purchase new car should go to khalid motors,Suzuki Khalid Motors (Link Ferozpur),,180
Good place and good service,Suzuki Khalid Motors (Link Ferozpur),,181
You can get 3s  services Suzuki brands of vehicals.,Suzuki Khalid Motors (Link Ferozpur),,182
Good services ? ,Suzuki Khalid Motors (Link Ferozpur),,183
Ok that was fine,Suzuki Khalid Motors (Link Ferozpur),,184
Cooperative staff and good in maintaining sazuki motors,Suzuki Khalid Motors (Link Ferozpur),,185
Good service and support from dealer,Suzuki Khalid Motors (Link Ferozpur),,186
A Good Suzuki Company Showroom ... but EXTREMELY OVERLOADED ! And Crowded !,Suzuki Khalid Motors (Link Ferozpur),,188
Visit this place for buying Bike,Suzuki Khalid Motors (Link Ferozpur),,190
My experience was good,Suzuki Khalid Motors (Link Ferozpur),,191
Very professional and very cooperative.,Suzuki Khalid Motors (Link Ferozpur),,192
Best shop and honest peoples,Suzuki Khalid Motors (Link Ferozpur),,193
I just love fortuner they have,Suzuki Khalid Motors (Link Ferozpur),,194
Very cooperative staff.,Suzuki Khalid Motors (Link Ferozpur),,195
Good showw room as well,Suzuki Khalid Motors (Link Ferozpur),,196
Good colur paint matching is good,Suzuki Khalid Motors (Link Ferozpur),,197
Have all kind of suzuki spare parts,Suzuki Khalid Motors (Link Ferozpur),,198
First visit no proper check up,Suzuki Khalid Motors (Link Ferozpur),,199
Get the job done but expensive labor/parts,Suzuki Khalid Motors (Link Ferozpur),,200
Have to wait for week for denting painting services,Suzuki Khalid Motors (Link Ferozpur),,201
One of the oldest suzuki dealer,Suzuki Khalid Motors (Link Ferozpur),,202
Good experience suzuki khalid moters,Suzuki Khalid Motors (Link Ferozpur),,203
Not good experience but,Suzuki Khalid Motors (Link Ferozpur),,204
It was good as they are professional.,Suzuki Khalid Motors (Link Ferozpur),,205
Good place. Professional.,Suzuki Khalid Motors (Link Ferozpur),,206
Good place to work,Suzuki Khalid Motors (Link Ferozpur),,207
"bad services,  crupt staff.",Suzuki Khalid Motors (Link Ferozpur),,208
The customer service was very poor,Suzuki Khalid Motors (Link Ferozpur),,209
Good proffesional staff,Suzuki Khalid Motors (Link Ferozpur),,210
Satisfying Service & Cooperative Staff,Suzuki Khalid Motors (Link Ferozpur),,211
very very good,Suzuki Khalid Motors (Link Ferozpur),,212
Overall good management ?? ,Suzuki Khalid Motors (Link Ferozpur),,213
Staff is so non cooperative,Suzuki Khalid Motors (Link Ferozpur),,214
Worst experience ever.,Suzuki Khalid Motors (Link Ferozpur),,215
Nice workshop and showroom,Suzuki Khalid Motors (Link Ferozpur),,216
Good dealers of Pak suzuki motors,Suzuki Khalid Motors (Link Ferozpur),,217
Very cooperative team.,Suzuki Khalid Motors (Link Ferozpur),,218
Good at service,Suzuki Khalid Motors (Link Ferozpur),,219
Great People,Suzuki Khalid Motors (Link Ferozpur),,220
"Nice people, good work",Suzuki Khalid Motors (Link Ferozpur),,221
This is a show room of bikes and cars. And service centre for cars only,Suzuki Khalid Motors (Link Ferozpur),,222
"poor service, arrogant staff.",Suzuki Khalid Motors (Link Ferozpur),,223
Best place to buy Suzuki cars.,Suzuki Khalid Motors (Link Ferozpur),,224
Good and professional team.,Suzuki Khalid Motors (Link Ferozpur),,225
very helpful management,Suzuki Khalid Motors (Link Ferozpur),,227
Authorized Suzuki workshop with excellent service,Suzuki Khalid Motors (Link Ferozpur),,228
Good for maintenance of suzuki cars,Suzuki Khalid Motors (Link Ferozpur),,229
Very humble staff,Suzuki Khalid Motors (Link Ferozpur),,230
Ok  but not excellent,Suzuki Khalid Motors (Link Ferozpur),,231
Good Suzuki 3S facility,Suzuki Khalid Motors (Link Ferozpur),,232
Very poor service.,Suzuki Khalid Motors (Link Ferozpur),,233
Well behaved staff.,Suzuki Khalid Motors (Link Ferozpur),,234
It's was Great Experience,Suzuki Khalid Motors (Link Ferozpur),,237
Gud Suzuki dealer ship,Suzuki Khalid Motors (Link Ferozpur),,238
Labour price is very high.,Suzuki Khalid Motors (Link Ferozpur),,240
Poor post sales service,Suzuki Khalid Motors (Link Ferozpur),,242
Nice work shop,Suzuki Khalid Motors (Link Ferozpur),,243
Happy to visit here.,Suzuki Khalid Motors (Link Ferozpur),,244
Not so good,Suzuki Khalid Motors (Link Ferozpur),,246
Deteriorating service due to circumstances,Suzuki Khalid Motors (Link Ferozpur),,248
Sss services in town,Suzuki Khalid Motors (Link Ferozpur),,250
Buyed my second new car,Suzuki Khalid Motors (Link Ferozpur),,252
Little bits better,Suzuki Khalid Motors (Link Ferozpur),,253
Very Professional Staff,Suzuki Khalid Motors (Link Ferozpur),,254
Staff wasn't cooperative,Suzuki Khalid Motors (Link Ferozpur),,255
Suzuki trusted showroom for cars and bikes,Suzuki Khalid Motors (Link Ferozpur),,256
Good Suzuki vehicles dealership,Suzuki Khalid Motors (Link Ferozpur),,258
Educated staff and coporative staff,Suzuki Khalid Motors (Link Ferozpur),,259
Good mechanical work,Suzuki Khalid Motors (Link Ferozpur),,260
Old working place,Suzuki Khalid Motors (Link Ferozpur),,262
Available all Suzuki barnds,Suzuki Khalid Motors (Link Ferozpur),,263
Good service..,Suzuki Khalid Motors (Link Ferozpur),,264
Good view outside,Suzuki Khalid Motors (Link Ferozpur),,265
Good experience....,Suzuki Khalid Motors (Link Ferozpur),,267
Average service and area,Suzuki Khalid Motors (Link Ferozpur),,268
All service's available,Suzuki Khalid Motors (Link Ferozpur),,269
Excelent services,Suzuki Khalid Motors (Link Ferozpur),,270
suzuki sale service and spares dealer,Suzuki Khalid Motors (Link Ferozpur),,276
Best for your suzuki,Suzuki Khalid Motors (Link Ferozpur),,277
Good fair enough,Suzuki Khalid Motors (Link Ferozpur),,278
Good service,Suzuki Khalid Motors (Link Ferozpur),,280
Exchange of car is just Drama,Suzuki Khalid Motors (Link Ferozpur),,282
Excellent service!,Suzuki Khalid Motors (Link Ferozpur),,283
Liters had bhai. .,Suzuki Khalid Motors (Link Ferozpur),,286
Staff is lazy.,Suzuki Khalid Motors (Link Ferozpur),,288
Suzuki car best showroom,Suzuki Khalid Motors (Link Ferozpur),,289
Best service,Suzuki Khalid Motors (Link Ferozpur),,291
These are thieves,Suzuki Khalid Motors (Link Ferozpur),,292
Good service,Suzuki Khalid Motors (Link Ferozpur),,293
No customer guidance,Suzuki Khalid Motors (Link Ferozpur),,294
Good Show Room,Suzuki Khalid Motors (Link Ferozpur),,296
Very Expensive..,Suzuki Khalid Motors (Link Ferozpur),,297
Good service,Suzuki Khalid Motors (Link Ferozpur),,298
Good service,Suzuki Khalid Motors (Link Ferozpur),,299
Not a good deiler,Suzuki Khalid Motors (Link Ferozpur),,301
Very expensive maintenance,Suzuki Khalid Motors (Link Ferozpur),,302
Good services,Suzuki Khalid Motors (Link Ferozpur),,303
