wiI7pd,dealership_name,manual_label,review_id
I took my off from office just for my vehicle work They first wasted time on the things to complete their day and at the day end they only done break service in …,Suzuki Raiwind Motors (Raiwind Rd),,39
,Suzuki Raiwind Motors (Raiwind Rd),,41
,Suzuki Raiwind Motors (Raiwind Rd),,42
Purchased a suzuki car through them. Extremely helping staff that ensured facilitation till completion of registration process.,Suzuki Raiwind Motors (Raiwind Rd),,43
,Suzuki Raiwind Motors (Raiwind Rd),,44
,Suzuki Raiwind Motors (Raiwind Rd),,45
So good 👍 …,Suzuki Raiwind Motors (Raiwind Rd),,46
,Suzuki Raiwind Motors (Raiwind Rd),,47
,Suzuki Raiwind Motors (Raiwind Rd),,48
Staff is good. Good behaviour. Focused staff.,Suzuki Raiwind Motors (Raiwind Rd),,49
,Suzuki Raiwind Motors (Raiwind Rd),,51
Great Service and highly recommended,Suzuki Raiwind Motors (Raiwind Rd),,52
Nice place nice staff,Suzuki Raiwind Motors (Raiwind Rd),,53
,Suzuki Raiwind Motors (Raiwind Rd),,54
,Suzuki Raiwind Motors (Raiwind Rd),,55
,Suzuki Raiwind Motors (Raiwind Rd),,56
,Suzuki Raiwind Motors (Raiwind Rd),,57
It took them 3 hours for removal and fitting of just a belt of Hustler.,Suzuki Raiwind Motors (Raiwind Rd),,58
,Suzuki Raiwind Motors (Raiwind Rd),,59
,Suzuki Raiwind Motors (Raiwind Rd),,60
,Suzuki Raiwind Motors (Raiwind Rd),,61
,Suzuki Raiwind Motors (Raiwind Rd),,62
,Suzuki Raiwind Motors (Raiwind Rd),,63
,Suzuki Raiwind Motors (Raiwind Rd),,64
,Suzuki Raiwind Motors (Raiwind Rd),,65
,Suzuki Raiwind Motors (Raiwind Rd),,66
To expensive,Suzuki Raiwind Motors (Raiwind Rd),,67
,Suzuki Raiwind Motors (Raiwind Rd),,68
,Suzuki Raiwind Motors (Raiwind Rd),,69
Only recommended for oil change.,Suzuki Raiwind Motors (Raiwind Rd),,70
Staff has no technical knowledge and periodic maintenance knowledge. …,Suzuki Raiwind Motors (Raiwind Rd),,71
Always good,Suzuki Raiwind Motors (Raiwind Rd),,72
suzuki,Suzuki Raiwind Motors (Raiwind Rd),,73
,Suzuki Raiwind Motors (Raiwind Rd),,74
,Suzuki Raiwind Motors (Raiwind Rd),,75
Very bad experience with suzuki raiwind team. Everybody busy in using mobile phone and not bother to the customer requirements. Even the delivery date committed for required work is not yet meet and giving wrong justification. I have never …,Suzuki Raiwind Motors (Raiwind Rd),,76
,Suzuki Raiwind Motors (Raiwind Rd),,77
,Suzuki Raiwind Motors (Raiwind Rd),,78
,Suzuki Raiwind Motors (Raiwind Rd),,79
"""I had a very disappointing experience with this workshop. The customer service was extremely poor, and the staff were rude and unprofessional. If you value your time, money, and car, I would strongly advise against visiting this place.""",Suzuki Raiwind Motors (Raiwind Rd),,80
,Suzuki Raiwind Motors (Raiwind Rd),,81
,Suzuki Raiwind Motors (Raiwind Rd),,82
"I've never experienced such� a rubbish service from any authorised car dealer., which I found here in Suzuki Raiwind� MotorsUnfortunately, I reached out for repair and checked up my Suzuki Swift. No customer service is available, no one …",Suzuki Raiwind Motors (Raiwind Rd),,83
Suzuki show room free ac check up available here,Suzuki Raiwind Motors (Raiwind Rd),,84
,Suzuki Raiwind Motors (Raiwind Rd),,85
,Suzuki Raiwind Motors (Raiwind Rd),,86
,Suzuki Raiwind Motors (Raiwind Rd),,87
,Suzuki Raiwind Motors (Raiwind Rd),,88
,Suzuki Raiwind Motors (Raiwind Rd),,89
,Suzuki Raiwind Motors (Raiwind Rd),,90
,Suzuki Raiwind Motors (Raiwind Rd),,91
,Suzuki Raiwind Motors (Raiwind Rd),,92
Some staff members need to be trained and taught some manners for dealing with customers. And if such staff has trouble working then they should be placed with the cars as a show-piece.,Suzuki Raiwind Motors (Raiwind Rd),,93
Services are poor in expensive price,Suzuki Raiwind Motors (Raiwind Rd),,94
Got paint job for my suzuki alto… very high quality paintwork. Got car on time. Highly recommended!,Suzuki Raiwind Motors (Raiwind Rd),,95
,Suzuki Raiwind Motors (Raiwind Rd),,96
Amazing Showroom Suzuki Motor's,Suzuki Raiwind Motors (Raiwind Rd),,97
,Suzuki Raiwind Motors (Raiwind Rd),,98
,Suzuki Raiwind Motors (Raiwind Rd),,99
,Suzuki Raiwind Motors (Raiwind Rd),,100
,Suzuki Raiwind Motors (Raiwind Rd),,101
,Suzuki Raiwind Motors (Raiwind Rd),,102
,Suzuki Raiwind Motors (Raiwind Rd),,103
Compare to market they r expensive,Suzuki Raiwind Motors (Raiwind Rd),,104
,Suzuki Raiwind Motors (Raiwind Rd),,105
,Suzuki Raiwind Motors (Raiwind Rd),,106
convinient location,Suzuki Raiwind Motors (Raiwind Rd),,107
,Suzuki Raiwind Motors (Raiwind Rd),,108
Good,Suzuki Raiwind Motors (Raiwind Rd),,109
Buy new car and workshop,Suzuki Raiwind Motors (Raiwind Rd),,110
bad experience 1st time service,Suzuki Raiwind Motors (Raiwind Rd),,111
Cheat..,Suzuki Raiwind Motors (Raiwind Rd),,112
They changed the oil of less price but charged in bill for expensive grade.. cheat..,Suzuki Raiwind Motors (Raiwind Rd),,113
It is amazing. Price is also reasonable. We also provide packages for the service.,Suzuki Raiwind Motors (Raiwind Rd),,114
Good efficient facility,Suzuki Raiwind Motors (Raiwind Rd),,115
Good cooperative and professional staff.,Suzuki Raiwind Motors (Raiwind Rd),,116
,Suzuki Raiwind Motors (Raiwind Rd),,117
Like it,Suzuki Raiwind Motors (Raiwind Rd),,118
,Suzuki Raiwind Motors (Raiwind Rd),,119
,Suzuki Raiwind Motors (Raiwind Rd),,120
,Suzuki Raiwind Motors (Raiwind Rd),,121
,Suzuki Raiwind Motors (Raiwind Rd),,124
,Suzuki Raiwind Motors (Raiwind Rd),,125
Extremly poor service from there staff specially Shahid Sb. Not even a logo was installed of my car after getting repaired. Pathetic quality of paint and service by suzuki raiwind motors and when i called him after 5 days to get my car as …,Suzuki Raiwind Motors (Raiwind Rd),,126
,Suzuki Raiwind Motors (Raiwind Rd),,127
I like spareparts Nd Wego. R is best car all of suzuki,Suzuki Raiwind Motors (Raiwind Rd),,128
It was car's first checkup.� Very cordial and cooperative staff.,Suzuki Raiwind Motors (Raiwind Rd),,129
Good one,Suzuki Raiwind Motors (Raiwind Rd),,130
,Suzuki Raiwind Motors (Raiwind Rd),,131
,Suzuki Raiwind Motors (Raiwind Rd),,132
"They are offering a package of 3500. In this they are offering 5,6 things.",Suzuki Raiwind Motors (Raiwind Rd),,133
"When I visited and got that package, that was disappointing...",Suzuki Raiwind Motors (Raiwind Rd),,134
Nothing was done during that package rather than to told me to such further …,Suzuki Raiwind Motors (Raiwind Rd),,135
,Suzuki Raiwind Motors (Raiwind Rd),,136
Visited 2nd time to collect my colleague's car.,Suzuki Raiwind Motors (Raiwind Rd),,138
Nice staff dealing with care and respect. …,Suzuki Raiwind Motors (Raiwind Rd),,139
The most pathetic technology of Pakistan with enormous prices comparatively in the world if I take the basic model price w suzuki alto VXR 660 cc which is costing a common pakistani 2.63million pak rupee whereas in India it cost them …,Suzuki Raiwind Motors (Raiwind Rd),,140
,Suzuki Raiwind Motors (Raiwind Rd),,141
,Suzuki Raiwind Motors (Raiwind Rd),,142
Very good,Suzuki Raiwind Motors (Raiwind Rd),,143
,Suzuki Raiwind Motors (Raiwind Rd),,145
Professional and trained staff.,Suzuki Raiwind Motors (Raiwind Rd),,146
too much expensive,Suzuki Raiwind Motors (Raiwind Rd),,147
,Suzuki Raiwind Motors (Raiwind Rd),,148
,Suzuki Raiwind Motors (Raiwind Rd),,149
,Suzuki Raiwind Motors (Raiwind Rd),,150
,Suzuki Raiwind Motors (Raiwind Rd),,151
,Suzuki Raiwind Motors (Raiwind Rd),,152
,Suzuki Raiwind Motors (Raiwind Rd),,153
,Suzuki Raiwind Motors (Raiwind Rd),,154
Excellent,Suzuki Raiwind Motors (Raiwind Rd),,155
,Suzuki Raiwind Motors (Raiwind Rd),,156
,Suzuki Raiwind Motors (Raiwind Rd),,157
,Suzuki Raiwind Motors (Raiwind Rd),,158
,Suzuki Raiwind Motors (Raiwind Rd),,159
This is a very good place car care and best body shop for Suzuki,Suzuki Raiwind Motors (Raiwind Rd),,160
,Suzuki Raiwind Motors (Raiwind Rd),,161
,Suzuki Raiwind Motors (Raiwind Rd),,162
staff is cooperative,Suzuki Raiwind Motors (Raiwind Rd),,163
,Suzuki Raiwind Motors (Raiwind Rd),,164
,Suzuki Raiwind Motors (Raiwind Rd),,165
,Suzuki Raiwind Motors (Raiwind Rd),,166
"Very professional staff, Cooperate. Fully satisfied with my visit",Suzuki Raiwind Motors (Raiwind Rd),,167
They stole parts,Suzuki Raiwind Motors (Raiwind Rd),,168
Mechanics especially,Suzuki Raiwind Motors (Raiwind Rd),,170
,Suzuki Raiwind Motors (Raiwind Rd),,171
Pathetic service. Sent my car for gear box switch replacement and radiator cut out switch replacement. They didn't have the geniune part and ask to take from open market. …,Suzuki Raiwind Motors (Raiwind Rd),,172
,Suzuki Raiwind Motors (Raiwind Rd),,173
,Suzuki Raiwind Motors (Raiwind Rd),,174
Good Experience,Suzuki Raiwind Motors (Raiwind Rd),,175
,Suzuki Raiwind Motors (Raiwind Rd),,176
,Suzuki Raiwind Motors (Raiwind Rd),,177
,Suzuki Raiwind Motors (Raiwind Rd),,178
,Suzuki Raiwind Motors (Raiwind Rd),,179
,Suzuki Raiwind Motors (Raiwind Rd),,180
,Suzuki Raiwind Motors (Raiwind Rd),,181
Beautiful,Suzuki Raiwind Motors (Raiwind Rd),,182
Nice,Suzuki Raiwind Motors (Raiwind Rd),,183
Non Professional staff and Mechanical team,Suzuki Raiwind Motors (Raiwind Rd),,184
Corrupt system and staff Specially Mr Shahid,Suzuki Raiwind Motors (Raiwind Rd),,185
Paintr Dwntr,Suzuki Raiwind Motors (Raiwind Rd),,186
,Suzuki Raiwind Motors (Raiwind Rd),,187
,Suzuki Raiwind Motors (Raiwind Rd),,188
"Pathetic body shop work, way too slow for the prices they charge.",Suzuki Raiwind Motors (Raiwind Rd),,189
,Suzuki Raiwind Motors (Raiwind Rd),,190
Their lighting is terrible in the workshops. …,Suzuki Raiwind Motors (Raiwind Rd),,191
,Suzuki Raiwind Motors (Raiwind Rd),,192
Very very very poor quality and bad car service area,Suzuki Raiwind Motors (Raiwind Rd),,193
"Very very poor experience, 3rd class quality, dont know anything only say 'yeh naya lage ga' and the worker who service my car was very dishonest and 2 number",Suzuki Raiwind Motors (Raiwind Rd),,194
Never go to their 1st floor for service here they dont pay attention,Suzuki Raiwind Motors (Raiwind Rd),,196
,Suzuki Raiwind Motors (Raiwind Rd),,198
,Suzuki Raiwind Motors (Raiwind Rd),,199
,Suzuki Raiwind Motors (Raiwind Rd),,200
Nice environment but,Suzuki Raiwind Motors (Raiwind Rd),,201
Ac not working in the waiting room,Suzuki Raiwind Motors (Raiwind Rd),,202
Good place,Suzuki Raiwind Motors (Raiwind Rd),,203
,Suzuki Raiwind Motors (Raiwind Rd),,204
,Suzuki Raiwind Motors (Raiwind Rd),,205
,Suzuki Raiwind Motors (Raiwind Rd),,206
,Suzuki Raiwind Motors (Raiwind Rd),,207
,Suzuki Raiwind Motors (Raiwind Rd),,209
,Suzuki Raiwind Motors (Raiwind Rd),,210
,Suzuki Raiwind Motors (Raiwind Rd),,211
,Suzuki Raiwind Motors (Raiwind Rd),,212
,Suzuki Raiwind Motors (Raiwind Rd),,213
3rd class services. I went for 2 appointments but did not do any work. Things come in front of me but some are not available.,Suzuki Raiwind Motors (Raiwind Rd),,214
"too much expensive, charging insanely high rates, well equipped but staff same as common lahori wirkshop mind",Suzuki Raiwind Motors (Raiwind Rd),,215
no training,Suzuki Raiwind Motors (Raiwind Rd),,217
no special care,Suzuki Raiwind Motors (Raiwind Rd),,218
,Suzuki Raiwind Motors (Raiwind Rd),,219
,Suzuki Raiwind Motors (Raiwind Rd),,220
"Don't go for any repair, mechanical or electric fault",Suzuki Raiwind Motors (Raiwind Rd),,222
Great experience. Excellent services,Suzuki Raiwind Motors (Raiwind Rd),,223
,Suzuki Raiwind Motors (Raiwind Rd),,224
Poor management. Staff is not technical. Overall bad experience!,Suzuki Raiwind Motors (Raiwind Rd),,225
,Suzuki Raiwind Motors (Raiwind Rd),,226
,Suzuki Raiwind Motors (Raiwind Rd),,227
Pathetic service.,Suzuki Raiwind Motors (Raiwind Rd),,228
Very good services for Suzuki Cars.,Suzuki Raiwind Motors (Raiwind Rd),,229
Very good behavious of all technical Staff,Suzuki Raiwind Motors (Raiwind Rd),,230
..,Suzuki Raiwind Motors (Raiwind Rd),,231
Very unprofessional staff. Miscommunicates and misbehaves with the customers.,Suzuki Raiwind Motors (Raiwind Rd),,232
Charging extra money over previous stock.,Suzuki Raiwind Motors (Raiwind Rd),,233
Service good but spare parts on higher than market.,Suzuki Raiwind Motors (Raiwind Rd),,234
,Suzuki Raiwind Motors (Raiwind Rd),,235
Good service,Suzuki Raiwind Motors (Raiwind Rd),,236
,Suzuki Raiwind Motors (Raiwind Rd),,237
They are very cool because they let us sit in their lawn😂 …,Suzuki Raiwind Motors (Raiwind Rd),,238
Car care center,Suzuki Raiwind Motors (Raiwind Rd),,239
,Suzuki Raiwind Motors (Raiwind Rd),,240
Nice Office but relation officers are unqualified,Suzuki Raiwind Motors (Raiwind Rd),,241
Fine,Suzuki Raiwind Motors (Raiwind Rd),,242
,Suzuki Raiwind Motors (Raiwind Rd),,243
,Suzuki Raiwind Motors (Raiwind Rd),,244
Great location and service,Suzuki Raiwind Motors (Raiwind Rd),,245
"One of busiest Suzuki workshop recommended one, visit on working days you’ll find it easy to get your turn quickly. Wide area for parking and don’t forget to have a car wash “it is free” :p …",Suzuki Raiwind Motors (Raiwind Rd),,246
,Suzuki Raiwind Motors (Raiwind Rd),,247
Gud experience,Suzuki Raiwind Motors (Raiwind Rd),,248
,Suzuki Raiwind Motors (Raiwind Rd),,249
,Suzuki Raiwind Motors (Raiwind Rd),,250
Excellent� place for the repair work of suzuki,Suzuki Raiwind Motors (Raiwind Rd),,251
New Vehicles are there for sale,Suzuki Raiwind Motors (Raiwind Rd),,252
******* IMPORTANT *******,Suzuki Raiwind Motors (Raiwind Rd),,253
,Suzuki Raiwind Motors (Raiwind Rd),,255
Thieves say that the car that is parked is not ours. …,Suzuki Raiwind Motors (Raiwind Rd),,257
"A great platform for buying vehicles, repairing and Maintenance of vehicles, exchanging parts and oils or buying new Parts.",Suzuki Raiwind Motors (Raiwind Rd),,258
,Suzuki Raiwind Motors (Raiwind Rd),,259
,Suzuki Raiwind Motors (Raiwind Rd),,260
,Suzuki Raiwind Motors (Raiwind Rd),,261
Quick service. Slightly expensive. Friendly staff.,Suzuki Raiwind Motors (Raiwind Rd),,262
Welĺon,Suzuki Raiwind Motors (Raiwind Rd),,263
Not good experience,Suzuki Raiwind Motors (Raiwind Rd),,264
,Suzuki Raiwind Motors (Raiwind Rd),,265
,Suzuki Raiwind Motors (Raiwind Rd),,266
Service is Good as per people saying,Suzuki Raiwind Motors (Raiwind Rd),,270
Good experience both sales and service,Suzuki Raiwind Motors (Raiwind Rd),,271
,Suzuki Raiwind Motors (Raiwind Rd),,272
"Very non-professional staff, they couldn't identify my car's problem",Suzuki Raiwind Motors (Raiwind Rd),,273
Khalid,Suzuki Raiwind Motors (Raiwind Rd),,274
,Suzuki Raiwind Motors (Raiwind Rd),,275
They are good at servicing...the only dealership who do ask customers for tea or coffee...,Suzuki Raiwind Motors (Raiwind Rd),,276
,Suzuki Raiwind Motors (Raiwind Rd),,278
Good dealing,Suzuki Raiwind Motors (Raiwind Rd),,280
Went there for an oil change.,Suzuki Raiwind Motors (Raiwind Rd),,282
Suzuki mehran oil changes bill� was around 4500.,Suzuki Raiwind Motors (Raiwind Rd),,284
One place with multiple services,Suzuki Raiwind Motors (Raiwind Rd),,285
Good,Suzuki Raiwind Motors (Raiwind Rd),,286
"Most of there contact numbers not responding, get there numbers from their Facebook page.",Suzuki Raiwind Motors (Raiwind Rd),,287
,Suzuki Raiwind Motors (Raiwind Rd),,288
Quality service,Suzuki Raiwind Motors (Raiwind Rd),,289
Very well staff,Suzuki Raiwind Motors (Raiwind Rd),,291
,Suzuki Raiwind Motors (Raiwind Rd),,292
,Suzuki Raiwind Motors (Raiwind Rd),,293
Very expensive but good service,Suzuki Raiwind Motors (Raiwind Rd),,294
,Suzuki Raiwind Motors (Raiwind Rd),,295
"Undoubtedly, Staff is very cooperative. And even the guy who serves has a very cool temperament. Car services are qualitative and highly satisfactory.",Suzuki Raiwind Motors (Raiwind Rd),,296
,Suzuki Raiwind Motors (Raiwind Rd),,297
Pathetic services till now .. they gave me a faulty car...esp system is malfunctioning and they are unable to resolve that issue... Now they are not responding to my calls even...,Suzuki Raiwind Motors (Raiwind Rd),,299
Ok ok,Suzuki Raiwind Motors (Raiwind Rd),,300
Location is good but staff isnot cooperative,Suzuki Raiwind Motors (Raiwind Rd),,301
,Suzuki Raiwind Motors (Raiwind Rd),,302
Place for buy Cars,Suzuki Raiwind Motors (Raiwind Rd),,303
,Suzuki Raiwind Motors (Raiwind Rd),,304
Very humble and professional staff,Suzuki Raiwind Motors (Raiwind Rd),,305
,Suzuki Raiwind Motors (Raiwind Rd),,306
,Suzuki Raiwind Motors (Raiwind Rd),,307
,Suzuki Raiwind Motors (Raiwind Rd),,308
,Suzuki Raiwind Motors (Raiwind Rd),,309
,Suzuki Raiwind Motors (Raiwind Rd),,310
,Suzuki Raiwind Motors (Raiwind Rd),,311
,Suzuki Raiwind Motors (Raiwind Rd),,312
,Suzuki Raiwind Motors (Raiwind Rd),,313
"Cooperative sale staff and also mechanical staff, doing work efficiently.",Suzuki Raiwind Motors (Raiwind Rd),,314
"Third Class Service, I got my front wheel bearing vhanged and they charged 20K for that, but it turns be to Grrr sound again in� 1 week,� i checked up with local mechanic, shocked to see they did not replacebearingsjust greased the old …",Suzuki Raiwind Motors (Raiwind Rd),,315
"Good place for service vehicle,",Suzuki Raiwind Motors (Raiwind Rd),,316
"They do repairs which are needed,",Suzuki Raiwind Motors (Raiwind Rd),,317
They dont force for extra thing like other motors.,Suzuki Raiwind Motors (Raiwind Rd),,318
Nice staff.,Suzuki Raiwind Motors (Raiwind Rd),,319
Great Service,Suzuki Raiwind Motors (Raiwind Rd),,320
,Suzuki Raiwind Motors (Raiwind Rd),,322
,Suzuki Raiwind Motors (Raiwind Rd),,323
Our customer service in this area,Suzuki Raiwind Motors (Raiwind Rd),,324
Good location or view showroom,Suzuki Raiwind Motors (Raiwind Rd),,325
,Suzuki Raiwind Motors (Raiwind Rd),,326
Overall service is efficient and customer service is good.,Suzuki Raiwind Motors (Raiwind Rd),,328
,Suzuki Raiwind Motors (Raiwind Rd),,329
Please shorten your service lunch break duration as 1 hour wait is too long for …,Suzuki Raiwind Motors (Raiwind Rd),,330
,Suzuki Raiwind Motors (Raiwind Rd),,332
Nice work,Suzuki Raiwind Motors (Raiwind Rd),,333
,Suzuki Raiwind Motors (Raiwind Rd),,334
Friendly staff guide in a proper way. Return vehicle on committed time.,Suzuki Raiwind Motors (Raiwind Rd),,335
Good dealing,Suzuki Raiwind Motors (Raiwind Rd),,336
Very nice experience,Suzuki Raiwind Motors (Raiwind Rd),,338
,Suzuki Raiwind Motors (Raiwind Rd),,339
This place is good but usually over crowded. They need to have more staff,Suzuki Raiwind Motors (Raiwind Rd),,340
Good,Suzuki Raiwind Motors (Raiwind Rd),,341
Good service quality,Suzuki Raiwind Motors (Raiwind Rd),,342
Good place for car services.,Suzuki Raiwind Motors (Raiwind Rd),,343
"Over expensive, use second hand part or copy parts and charge for genuine parts, lair,",Suzuki Raiwind Motors (Raiwind Rd),,344
We went 3 times and every time they deceive us use china parts and charge for …,Suzuki Raiwind Motors (Raiwind Rd),,345
Good work. Trained staff.,Suzuki Raiwind Motors (Raiwind Rd),,346
,Suzuki Raiwind Motors (Raiwind Rd),,347
,Suzuki Raiwind Motors (Raiwind Rd),,348
"For Suzuki vehicles service and parts, good service and expensive parts",Suzuki Raiwind Motors (Raiwind Rd),,349
,Suzuki Raiwind Motors (Raiwind Rd),,351
Poor service no parts available,Suzuki Raiwind Motors (Raiwind Rd),,352
,Suzuki Raiwind Motors (Raiwind Rd),,353
Not recommended place,Suzuki Raiwind Motors (Raiwind Rd),,354
Nice,Suzuki Raiwind Motors (Raiwind Rd),,355
,Suzuki Raiwind Motors (Raiwind Rd),,356
,Suzuki Raiwind Motors (Raiwind Rd),,357
The behavior of personals at Car service is good. Well organized.,Suzuki Raiwind Motors (Raiwind Rd),,358
"Just to update, that this showroom does not deal in motorcycles sales, service and spare parts anymore. This is updated after� a visit and telephonic call with the owner of the showroom",Suzuki Raiwind Motors (Raiwind Rd),,359
"The place has deteriorated over past 2-3 years, when the staff used to be courteous and during each visit all required points of vehicle were thoroughly checked. With passage of time, number of vehicles at workshop has increased and old …",Suzuki Raiwind Motors (Raiwind Rd),,360
,Suzuki Raiwind Motors (Raiwind Rd),,361
,Suzuki Raiwind Motors (Raiwind Rd),,362
Nice,Suzuki Raiwind Motors (Raiwind Rd),,364
Not recommended. better to go suzuki Township. They were ready to cut the screw to make it straight because they don't have proper 5 sided L key to open. That much big store and didn't have proper tools,Suzuki Raiwind Motors (Raiwind Rd),,365
,Suzuki Raiwind Motors (Raiwind Rd),,366
,Suzuki Raiwind Motors (Raiwind Rd),,367
,Suzuki Raiwind Motors (Raiwind Rd),,368
Nice location but staff shortage.,Suzuki Raiwind Motors (Raiwind Rd),,369
Not Recommended,Suzuki Raiwind Motors (Raiwind Rd),,370
,Suzuki Raiwind Motors (Raiwind Rd),,371
,Suzuki Raiwind Motors (Raiwind Rd),,372
,Suzuki Raiwind Motors (Raiwind Rd),,373
Everything is good,Suzuki Raiwind Motors (Raiwind Rd),,374
Updating my feedback. Workshop updated last year and has professional staff.,Suzuki Raiwind Motors (Raiwind Rd),,375
,Suzuki Raiwind Motors (Raiwind Rd),,376
,Suzuki Raiwind Motors (Raiwind Rd),,377
,Suzuki Raiwind Motors (Raiwind Rd),,378
,Suzuki Raiwind Motors (Raiwind Rd),,379
Nice look but cars not ready available book Ur car on full payment and delivery after 3 months minimum.,Suzuki Raiwind Motors (Raiwind Rd),,380
"Although the owner is a very nice person, yet some staff members are not well mannered. But overall a good experience.",Suzuki Raiwind Motors (Raiwind Rd),,381
They are expensive but service is good,Suzuki Raiwind Motors (Raiwind Rd),,382
Very poor service,Suzuki Raiwind Motors (Raiwind Rd),,383
,Suzuki Raiwind Motors (Raiwind Rd),,384
,Suzuki Raiwind Motors (Raiwind Rd),,385
Fabulous service,Suzuki Raiwind Motors (Raiwind Rd),,387
,Suzuki Raiwind Motors (Raiwind Rd),,388
,Suzuki Raiwind Motors (Raiwind Rd),,389
,Suzuki Raiwind Motors (Raiwind Rd),,390
"I went for turning and wheel balancing, staff was professional and polite. I asked a lot of questions and they answered most of them with significant details. The wheel balancing process was exceptional. As for tuning staff guided me …",Suzuki Raiwind Motors (Raiwind Rd),,392
Good Work,Suzuki Raiwind Motors (Raiwind Rd),,393
,Suzuki Raiwind Motors (Raiwind Rd),,394
Overall good experience. Kindly add the break hour. That will be helpful for the customers.,Suzuki Raiwind Motors (Raiwind Rd),,395
,Suzuki Raiwind Motors (Raiwind Rd),,396
There services are pathetic and they can't do what they are capable off. Their Body/maintainence department is full of negative and fraud people they lie to you with so much ease that u cant do any thing. Even the number given for …,Suzuki Raiwind Motors (Raiwind Rd),,397
Very poor and very costly.,Suzuki Raiwind Motors (Raiwind Rd),,398
,Suzuki Raiwind Motors (Raiwind Rd),,399
,Suzuki Raiwind Motors (Raiwind Rd),,400
,Suzuki Raiwind Motors (Raiwind Rd),,401
,Suzuki Raiwind Motors (Raiwind Rd),,402
Visited Suzuki Raiwind Motors for my vehicle servicing. My experience there remained satisfactory.,Suzuki Raiwind Motors (Raiwind Rd),,403
Very poor quality of work,Suzuki Raiwind Motors (Raiwind Rd),,404
,Suzuki Raiwind Motors (Raiwind Rd),,405
,Suzuki Raiwind Motors (Raiwind Rd),,406
"Always good, They treat their customer in decent and� mannerable way..",Suzuki Raiwind Motors (Raiwind Rd),,407
,Suzuki Raiwind Motors (Raiwind Rd),,408
Good in dealing,Suzuki Raiwind Motors (Raiwind Rd),,409
Was a nice place,Suzuki Raiwind Motors (Raiwind Rd),,410
But a little bit concentration is required for timely service,Suzuki Raiwind Motors (Raiwind Rd),,411
Excellent people and fair dealing,Suzuki Raiwind Motors (Raiwind Rd),,412
,Suzuki Raiwind Motors (Raiwind Rd),,413
Good Suzuki showroom and service center.,Suzuki Raiwind Motors (Raiwind Rd),,414
