wiI7pd,dealership_name,manual_label,review_id
Quality of service deteriorate over the time,HONDA Gateway,0,94
great place,HONDA Gateway,1,95
"Professional staff, organized work flow, peace of mind
Update after 2 years - amazing how they continue to uphold the first comment.",HONDA Gateway,1,96
Professional team here is good,HONDA Gateway,1,97
Good service,HONDA Gateway,1,98
"Honda Gateway is grate their workers and every thing
but there service was slow",HONDA Gateway,1,99
"Good service, satisfied. After the  electronic tune up mileage improved from 12 km in the city to 15 km..
Motorway near 18 km. More power and quick pick.
Today 2/4/22
Took a long time to change headlight tube, that too after follow up.
Cars need to be timed in and out, service levels fixed for each job. Review by service manager to arrive at efficency levels.
Store was out of fish bulbs???
Also for car horns, no brackets, they told me they get their parts from bilal gunj, car parts second hand market.
Not what you expect of a Honda car dealer.
Is the engine oil recycled too?",HONDA Gateway,1,101
"Very nice and neat premises, staff is cooperating too.
Workshop is neat, supervisors are attentive, whereas technicians though trained, but are a little skippy.
My overall experience of workshop is good and satisfactory.
??Honda Motors company unfairly give lengthy booking dates. Which is against honesty and a mark of shame on Honda.
There are no floor mats in new cars, not even the engine protective plastic sheild. These are very cheap items and should be provided with new car as compliment.
Honda is always copycat in terms of design and innovation as compared to Toyota, which is far batter in design and innovation.
Honda Pakistan is 5 to 7 years behind international market of Honda. Vehicles lack security and sensory features compared to same model in other countries. Whereas prices are higher comparing to Hondas' other Asian markets.
Honda Pakistan is not customer friendly and is not faithful to Pakistan and its citizens. Please check Honda vehicles price and features comparison in Asian countries vs Pakistan.
Governments negligence too facilitates the manipulative manufacturers, rather than the citizens.",HONDA Gateway,1,102
Mr. Awan is a very cooperative person there.,HONDA Gateway,1,104
I have reservation about their customer service. The sale persons don't answer your calls and messages . And don't even call back.,HONDA Gateway,0,105
Visited on launch of new generation and staff didn't even know few features were not there to my amusement. Otherwise nice folks haven't made a purchase yet so can't comment on how good they are in process.,HONDA Gateway,,106
"Honda is a famous and reputed worldwide Car manufacturers. But, in my opinion, any world fame company when they are doing business in Pakistan, they get polluted. We had booked one Sunny Car against advance payment. Later on showroom again called and asked us to pay certain amount so that early delivery of car be arranged. It was paid, but when we approachec to take the car, they demanded another 2 lakh rupees above the agreed amount. We argued not to pay any amount above the agreed amount. Now they are trying to deliver these cars to others who are ready to pay extra amount too. This is nonsense. This is due to lack of speciific rules and laws to protect Customers. When our rulers are corrupt what can be expected from them.",HONDA Gateway,,107
Very good services especialy body shop,HONDA Gateway,1,109
It was Good by Service,HONDA Gateway,1,110
"Services are poor, customer guidance is not too good",HONDA Gateway,0,111
Good service,HONDA Gateway,1,112
Good service,HONDA Gateway,1,113
I Think first and last deal with gateway,HONDA Gateway,0,115
"Tune of sales representative was different while purchasing and delivering.
Bought city Aspire but now we think in this price range this car is not recommended.

Anyhow this place provides car overall services in terms of purchasing new cars and maintaining your car.",HONDA Gateway,0,116
Good services,HONDA Gateway,1,117
staff behavior is good  and cooperative,HONDA Gateway,1,118
"Had Engine & CVT Oil changed, with filters.",HONDA Gateway,,119
"Very bad behaviour of staff, less experience, poor service, less staff, do not have good knowledge about honda models, its better book somewhere else",HONDA Gateway,0,120
always a choice for honda lovers,HONDA Gateway,1,121
Mutant road thoker towards shahpur kanjran mandi,HONDA Gateway,,124
Nothing special,HONDA Gateway,0,125
"It is good place to have maintenance of your honda Car.Staff is professional and well trained.
This place should be open on sunday as well so the people who are doing job should be able to manage their car maintenance in their off days",HONDA Gateway,1,126
Lovely feedback,HONDA Gateway,1,127
SHAME ON HONDA FORT THIRD CLASS SERVICE,HONDA Gateway,0,128
It's good place for Honda car owners. Especially Mr. Rameez very nice person. Deals his clints very gently.,HONDA Gateway,1,129
"NOT Satisfied with the SERVICE DEPARTMENT; i had my vehicle diagnosed; the technician who started to diagnose the vehicle seemed like he was NOT happy to be part of the service department's team. He either was not experienced or did not think that satisfaction of the customer was important to him. Upon lifting the vehicle, first thing he told me to do is take the car back and have it washed underneath and then bring it back. His superior obviously disagreed with him and recommended to use a cleaner spray to clean the small area which was presenting the problem (a slow leaking oil pipe). From that point onwards till the end of the diagnosis, not only the technician DID NOT use the cleaner spray but also was not able to reach the loose clamp (the culprit of the problem). Throughout the process he did not remove the front wheel which was the right way to be able to reach the clamp easily but was not able to fix a simple clamp. The end of the story is that I had a simple mechanic at a mechanic '""workshop"" who charged me a simple Rs. 500 (yes correct 5 hundred and even that I insisted because he was generous enough to resist charging me anything) to fix that clamp and was able to do this on a simple jack by removing the front wheel. At some parts of the world, the dealerships are known as ""STEALERSHIPS"" for this exact reason. Please step up ur game Honda Gateway and not become a stealership... since your inexperienced technician then proceeded to tell me to have the entire pump replaced until I asked him to get the head mechanic who obviously disagreed with the technician's diagnosis. Even though I was NOT charged by your service department, I still think I have to present an accurate picture on google reviews.",HONDA Gateway,0,130
"Very busy place. Sale, parts and service facilities for Honda Vehicles is available.",HONDA Gateway,0,132
"Best experience. Easy to go and get your honda vehicle inspected and maintained.
Staff is very cooperative.",HONDA Gateway,1,133
Competitively better team.,HONDA Gateway,1,135
It's good professional staff & Quality services about your car ???. ,HONDA Gateway,1,136
Wonderful showroom and good service provider,HONDA Gateway,1,137
Nice experience,HONDA Gateway,1,138
They didn't even have a meter to check the air.,HONDA Gateway,0,139
"Car repairing and service centre for Honda vehicles only. They perform regular service and repair & maintenance.

One should take prior appointment to avoid waiting for the turn.",HONDA Gateway,1,140
Excellent ? ,HONDA Gateway,1,141
Corporative staff ..had great experience here related to spare parts,HONDA Gateway,1,142
Good very good services ? ? ,HONDA Gateway,1,143
Very expensive but good quality work,HONDA Gateway,1,144
Poor value of money.  Lack in customer service,HONDA Gateway,0,145
To expansive,HONDA Gateway,0,148
Conventional Pakistani style,HONDA Gateway,,149
All types of honda vehicles are available here,HONDA Gateway,1,151
"They deal their customers on first priority, quite satisfied.",HONDA Gateway,1,152
"professional mechanism for all sorts of fault rectification with genuine spare parts , but shocking news is they are charging almost 2400Rs. for just entry and report card filing...",HONDA Gateway,0,154
Best Show Room,HONDA Gateway,,155
Hospital people,HONDA Gateway,,158
"The services are being provided upto satisfaction. Staff is cooperative.  However,  pray area at 1st floor of the workshop needs to be managed properly.",HONDA Gateway,,159
Good customer services!!,HONDA Gateway,,160
"A good complex to deal with sale and after sale, maintenance service",HONDA Gateway,,161
Great experience.. it's better then the other honda service centers..,HONDA Gateway,,163
Professional and supportive staff,HONDA Gateway,,164
car dealers,HONDA Gateway,,165
Only good for buying parts,HONDA Gateway,,166
Great people to visit here ? ,HONDA Gateway,,168
"Quite a small show room, did not have new honda city 1.5 varient",HONDA Gateway,,169
Excellent facility,HONDA Gateway,,170
Good service,HONDA Gateway,,171
Good place but they do not have denting facility.,HONDA Gateway,,172
It was awesome experience. Good work.,HONDA Gateway,,173
City honda is fabulous,HONDA Gateway,,174
Good and quickly service.,HONDA Gateway,,176
Aspire Hoda City New looks good,HONDA Gateway,,177
"Disappointed , disinformation. No customer care.",HONDA Gateway,,178
Professional Looters. They don't know the sensitivity of the work. They just charge money,HONDA Gateway,,179
Hina hashmi cooperated and assisted efficiently during our visit at Honda.,HONDA Gateway,,180
Today i went for a checkup. My car was not running smooth after i got it tunned from Honda gateway.  They demanded 3500 just to take a look at the car.  That is very unprofessional. Like seriously!!!,HONDA Gateway,,181
Wrong google map location,HONDA Gateway,,182
"I bought my car from Honda City Sales Kalma Chowk and used to get car maintenance from them.
My second visit to Honda Gateway (2/07/2021) for oil change and same irresponsible behavior as before, staff insulting each other and working in uniform shirts. The same work that used to be done in just fifteen minutes takes an hour, just wasting time",HONDA Gateway,,183
Best Honda dealership,HONDA Gateway,,184
Not good. They charge 2.5% on creditcard transactions and in their waiting room no disposable glasses available in this hot summer. But yes they charge like anything,HONDA Gateway,,185
Its good for car but expensive now . Labour charges are really high.,HONDA Gateway,,186
Work is good but charges are very high.,HONDA Gateway,,187
Best service,HONDA Gateway,,188
Quick repairs and claims,HONDA Gateway,,189
Good guidance,HONDA Gateway,,190
"The maintenance staff needs to be active and with professional behaviour
Card payments must not be extra charged",HONDA Gateway,,191
"Nice place but mubarkiyan system disturbs.
Honda civic k matt jo k company saath deti hai.woh nikal lety hain.
Dukh huwa.kafi zid or takraar k baad inho ny hmyn wapis kr diye.",HONDA Gateway,,192
It's a huge showroom of Honda where you can buy your favourite cars.,HONDA Gateway,,193
Service standard is good. Staff is cooperative but the owner needs to be vigilant and should point out the required services.,HONDA Gateway,,194
Best vehicle showroom,HONDA Gateway,,195
Worst service ever provided at any Honda dealership. Close it now.  It's a mafia not service provider,HONDA Gateway,,196
3S Dealer..,HONDA Gateway,,197
"Saly choar hn sb , gharion ki qeemat japan se b ziada andar kush h nhi.
Sb pharay jan gy.",HONDA Gateway,,198
"The services at Honda Gateway are not exceptional, their prices of spare parts are high and the mechanics will do just an average work, playing Pubg at workplace.",HONDA Gateway,,200
Overal experience is ok....,HONDA Gateway,,201
Workshop and waiting area of customers doesn't reflect of Honda brand.,HONDA Gateway,,202
Excellent performance for Booking and Guiding New Honda Cars,HONDA Gateway,,203
Good service,HONDA Gateway,,204
Best Car Booking Showroom Of Honda.,HONDA Gateway,,205
Good helpful staff. Pricey.,HONDA Gateway,,206
Good service,HONDA Gateway,,207
"Good 3 S service
Specially there paint shop
Staff is very cooperation
I m sending cars from last 10 years",HONDA Gateway,,208
Good staff and services. Fully satisfied ??,HONDA Gateway,,209
"Visited their body shop for car repairs. Nice environment, and waiting room is cool for families as well.",HONDA Gateway,,210
Workers are free to whatever they want to do. Honda doesn't take responsibility and only focus on payments.,HONDA Gateway,,211
Staff is very courtious and professional. The body works shop staffs' skills and customer care is one of the best I have experienced in Lahore.,HONDA Gateway,,212
Service area is good.,HONDA Gateway,,213
Good service,HONDA Gateway,,214
"Usually they are better
But this time when i went for oil change in my civic, they didn't even look at air filter. 3 days later while checking for water in wipers, i just opened up air filter it was all choked. Not satisfied now",HONDA Gateway,,215
"Quality maintainence, professional team. But you have to be more aggressive to get details for service what is the issue and what is the next.",HONDA Gateway,,216
My car maintained 55000km from there All staff r good but that molvi supervisor who is in charge of making billing such a bad man always in plan how to make extra charges and how to make high Bill zero tolerance.Never go again there next time.,HONDA Gateway,,217
Honda Company Showroom and Service Center located at the best location is the best and authentic for Genuine Parts and Repairing. Excellent and well mannered staff lead by example,HONDA Gateway,,219
"Every employee was very cooperative. Good works nl knowledge.

I want to add one suggestion.
If possible kindly provide only lunch facility to all employees. After eating meal they will prey for you.
You will see further improvement in   your business.",HONDA Gateway,,220
Well equipped  workshop  .Expert Mechanic   and qualified supervisor. It was very nice  visit,HONDA Gateway,,221
"I bought Honda BRV from this showroom. The sales staff  is so discourteous and treated so badly and indifferently that i thought i was buying a cycle probably.

There is no concept of after sales service

If you want to buy aother vehicle, the telephone operator will not even connect you with sales. I dont know what the owners of this outlet have to say about it. Probably too much money has already been made and they may not need any further customer.

Workshop: is nothing unless you get Honda mechanics from factory on ground.

All in all its a pathetic experience.",HONDA Gateway,,222
Good experience. Excellent Service.,HONDA Gateway,,223
Overall good experience with them so far.,HONDA Gateway,,226
??Avoid This place if you are seeking professionals who can listen to your problems thoroughly and also gives attention to the Details. These guys will Welcome you with a Rude attendant and will make you feel like you dropped at the wrong place to rectify your Auto care Solutions. ?? ,HONDA Gateway,,228
This dealership don't think about consumer and they have no any commitments,HONDA Gateway,,229
They lied on every step.,HONDA Gateway,,230
Nice place for ur honda repairs,HONDA Gateway,,232
Good service,HONDA Gateway,,233
Fast Service? ,HONDA Gateway,,234
Today I visited Honda gateway for oil change and other maintenance and I paid through my credit card but they deducted 2.5 % extra due to card payment method but on the other hand a local oil change store named as Makki Oil store never deduct extra charges even from card payment. Their mechanics are very lazy. Overall a bad experience observed.,HONDA Gateway,,235
showroom to buy executive cars of honda and get after  sales service.,HONDA Gateway,,236
By the way it's always been a good experience visiting them.,HONDA Gateway,,237
Customer First is never their top priority. Avoid.,HONDA Gateway,,238
Entrance is very pathatic. Commitments are never honoured.,HONDA Gateway,,239
Nice customer service,HONDA Gateway,,240
Good service,HONDA Gateway,,241
Very cooperative staff and fast processing for your requests.. in true sense professionals..,HONDA Gateway,,242
"Little bit repairing of bumper and maintenance of AC. Excellent services, fully satisfied and recommended.",HONDA Gateway,,243
"Warranty service is rubbish, I came for a very minor problem, within warranty and they said because there are few drops of water I can not claim it within warranty.",HONDA Gateway,,244
Building in graceful,HONDA Gateway,,245
There servies is very bad...there staff has no idea how to deal with customer.....poor poor poor service....,HONDA Gateway,,246
Entrance need to be maintained,HONDA Gateway,,248
We biy The Honda car at this showroom . ??Al Hamdu Lillah ??,HONDA Gateway,,249
Expensive place for tunning.,HONDA Gateway,,250
Good service and well known mechanics,HONDA Gateway,,251
"All types services, repair and maintenance are available for the Honda cars at one place.",HONDA Gateway,,252
Not satisfied,HONDA Gateway,,254
"Never Disappointed me ..
Always meeting the Good Standards of workmanship and Personalized Care ..",HONDA Gateway,,255
Multan road thokar bypass,HONDA Gateway,,256
Only good for oil change and purchasing original parts their labour costs are very high,HONDA Gateway,,258
They maintain the car very well,HONDA Gateway,,259
"Spacious service area, cooperative staff, quality service. However each time I come here they delay the delivery of my car by at least 1 hour",HONDA Gateway,,260
"There staff is not putting some jobs in the bill and then asking after payment  to pay for extra services, from Technition to wheel alignment guy to Job supervisor every body is involved...I thought I am the only one but when I asked few more people now they are also telling similar stories and they stopped going to this service center.",HONDA Gateway,,261
"One of the better Honda 3S dealerships. Ample bays to work on and the body shop is completely separate in the basement from the rest.
The staff is cooperative and polite.
The only issue is the large number of cars it caters. You have to wait for a long period of time if you go around 11am and especially on days like Friday and Saturday.
Recommended strongly if you live near Multan Road, Faisal, Johar, WAPDA or Valancia Town",HONDA Gateway,,262
Best choice of Honda cars,HONDA Gateway,,263
Very professional services,HONDA Gateway,,264
Good for car maintenance ??,HONDA Gateway,,265
Too crowded no time for diagnosis,HONDA Gateway,,266
Recommend everyone to check their cars from gateway. Staff behaviour was very good,HONDA Gateway,,267
Ok service the staff should work on their behaviour especially,HONDA Gateway,,268
come and visit honda giving Good service.,HONDA Gateway,,269
"They are always very polite, disciplined and cooperative but a little bit costly.",HONDA Gateway,,270
Poor customer service... exorbitant prices...damn u!,HONDA Gateway,,271
A good experience,HONDA Gateway,,272
"One stop shop for your Honda vehicle spares, services and accessories",HONDA Gateway,,273
"Hafiz Sadan, in the mechanical dept is a legend",HONDA Gateway,,274
Vary poor service. Delay in repair of my car.,HONDA Gateway,,275
Service standard is good and minimum waiting time,HONDA Gateway,,276
Honda 3S dealers Usually goes there for Honda oil change n repairs. Today 2nd  time had bad experience and forced me to write review. Left without oil change nobody attended n given excuse that I locked my car. Complained was register but very casual attitude. Least bother. Workers attitude below standard. Need owners n higher management involvement.,HONDA Gateway,,277
Lanti 3 s dealer,HONDA Gateway,,280
"Excellent staff and very cooperative
Loved the experience and support they did for me to hand over the car",HONDA Gateway,,281
"Highly recommended to others
Mubashir bhai pit 28 is great person
Mechanical department",HONDA Gateway,,283
The rates of spare parts and charges of mechanical work are very expensive than the market,HONDA Gateway,,285
"I am maintaining both my cars from Honda gateway. One of the better facilities by Honda in lahore.i highly recommend it especially for those who own 2016 and onward models.
Avoid break time from 1:00 p.m to 2:00 p.m. as with all Honda dealership. Closing time is 6:00 p.m.",HONDA Gateway,,286
Theres a break from 1-2 dont go during these hours or else youll waste alot of time.,HONDA Gateway,,287
They have competent people.  However they take much time for repair etc due to rush. Timings of workshop is also short 9:00 to 5:30 PM. It very difficult to meet these timings at such out of way workshop.,HONDA Gateway,,288
Very costly,HONDA Gateway,,289
Excellent Services,HONDA Gateway,,290
Excellent place to buy Honda cars,HONDA Gateway,,291
Such a great place.,HONDA Gateway,,292
Nest place for Honda tuneup,HONDA Gateway,,293
Nice experience. Smooth drive.,HONDA Gateway,,295
Perfect place.,HONDA Gateway,,296
Improved service,HONDA Gateway,,298
Good service,HONDA Gateway,,299
Professional staff and timely response,HONDA Gateway,,300
"Good service, great atmosphere.. yet i m not giving 5 stars because  of not enough waiting area / waiting lounge space for customers and also they take more than an hour just to replace brake pads, a job which could be done within half an hour.",HONDA Gateway,,302
Gateway Honda Showroom staff cooperative helpfull those interested to buy repair routeen service should visit and have personal exprience .Regards,HONDA Gateway,,303
Easy access,HONDA Gateway,,304
He didn't use  good quality in his car secpsenshion,HONDA Gateway,,306
Very good atmosphere.,HONDA Gateway,,307
Honda service center,HONDA Gateway,,308
"Good dealer, helpful staff",HONDA Gateway,,309
Excellent service ? ,HONDA Gateway,,310
Professionals,HONDA Gateway,,311
Ripoffs they r a shame for using Honda name and should be black listed because they dont know what they r doing,HONDA Gateway,,312
Facilitates good,HONDA Gateway,,314
Good dealing when you're a buyer but worst at support and maintenance,HONDA Gateway,,315
Very costly,HONDA Gateway,,316
Last week I bought Honda Turbo. Honda Gateway has a terrible customer service. I am trying to launch a complaint against them with Atlas Honda.,HONDA Gateway,,317
Well trained and experienced staff.,HONDA Gateway,,319
Honda official outlet and service center.,HONDA Gateway,,320
"my friends so i have been treated as VIP there, otherwise they are good in service and maintenance, once they were best in town",HONDA Gateway,,321
Good services,HONDA Gateway,,322
Good Service,HONDA Gateway,,323
"I Was There For Changing My Car Door Glass..
Very Responsible Staff..",HONDA Gateway,,324
They don't give mats with the new Honda car and the jack is also given with 660CC which is very light for Honda Civic.,HONDA Gateway,,325
They are expensive than the other ones in terms of labour charges. They even charge for oil change while many other Honda centres do not.,HONDA Gateway,,326
From the front,HONDA Gateway,,327
Not very responsive. Only one guy hassan was good and friendly. All the other staff very rude. They will also ask you for things your car doesn't require just to make money,HONDA Gateway,,328
It is always great to visit Honda Gateway !!,HONDA Gateway,,329
Efficient staff. Peace of mind. Relax in the waiting area while they refresh your car.,HONDA Gateway,,330
Good experience,HONDA Gateway,,331
authentic but extremely expensive,HONDA Gateway,,332
Overall staff is cooperative,HONDA Gateway,,333
Its one of the 5 honda atlas car dealers in lahore.,HONDA Gateway,,334
"Went there for the first time!  When we reached there, it was there lunch brake but still they entertained us and showed us around the showroom. The best thing was that the staff was very honest and co-operative.",HONDA Gateway,,335
"Went here to paint bumpers, a door and panel but work was average like the work has been done by a local and small workshop. But charges were very high.",HONDA Gateway,,336
Honda doesn't care about their customer probably because they have monopoly in Pakistan due to low or less competition. Warranty claims are the biggest issue especially for civic and their staff is also not trained and hardly know technical details to satisfy customers by addressing their queries.,HONDA Gateway,,337
I've tried their body shop. Professional and hardworking staff that make sure you leave satisfied.,HONDA Gateway,,338
Better than all other honda places,HONDA Gateway,,339
Staff is very cooperative...,HONDA Gateway,,340
Very nice and friendly service staff.,HONDA Gateway,,341
"I order civic January 2020 , and I was told that I can have my car between 13 th and 16 th  but it was All lies , then they told me it will be ready on 21 st that didn't occur and today is 22nd and they are not giving me any answer they just took my money and after no sales service . Not a good place to buy car the sales man I am dealing with his name is Manzar",HONDA Gateway,,342
But quite bz,HONDA Gateway,,343
A Honda cars sale and after sale service,HONDA Gateway,,344
"They are good in support and services however, they charge extra on credit cards payments.",HONDA Gateway,,347
Good Showroom with excellent service of Honda.,HONDA Gateway,,348
High Rate uffffff,HONDA Gateway,,351
Great service,HONDA Gateway,,352
Great Service,HONDA Gateway,,353
Good service,HONDA Gateway,,354
"If you are going fot first second or third service of your new car , don't expect they will thoroughly inspect your car.

The only thing they will do is oil change and nut-bolt tight. Where as procedure includes tyre pressure check , battery electrolyte check, lights check etc ( I AM REFERRING TO 3RD SERVICE ). delaying tactic is also used ......!",HONDA Gateway,,356
"Great staff.
Very professional and swift service.
Perfect place for Routine maintenance.
Be careful on Going on friday since the break can get a little longer than usual.
But all the way excellent work.

The parking is very spacious.
And the maintenance area is also very easily accessible. The left door leads to the garage.",HONDA Gateway,,358
"Good experience, charges are a bit on the higher side but expect and recieve professional, and standardized service for all aspect related to the maintenance of your vehicle. Nearly every part, accesory and maintenance related item is available inside. If you use any other oils/filter brands be sure to bring those along with yourself before service. The place is not necessarily limited for Hondas but you can bring other make/brands as well if you want service, however parts will be provided only for Honda vehicles. Car wash services are no longer provided separtely.",HONDA Gateway,,359
Good place to buy new Honda car,HONDA Gateway,,360
"A busy honda dealership 1 km from Thokar on Multan road. Can get spares, accessories, mechanical work of Honda cars.",HONDA Gateway,,361
"Visited for a complaint and found the staff so much cooperative, specially Khalid Mehmood Manager Warranty Claims.",HONDA Gateway,,364
Good service.,HONDA Gateway,,365
One of the durtiest showroom of honda,HONDA Gateway,,366
Staff is humble and cooperative but prices are too high as if we are not customers but gold mines.,HONDA Gateway,,367
"Honestly Speaking, I am very much satisfied by the professional approach of Honda Gateway. I purchased Honda City and They always remain in contact with me by Following messages about service of my car",HONDA Gateway,,368
"Non professional people, poor conduct and suggested to not visit this place for car service and maintenance",HONDA Gateway,,369
"Was better,  but off these days due to some crises",HONDA Gateway,,370
I think bit expensive and quality of service need to be improved alot.,HONDA Gateway,,372
"Good management and process, they also have extended hour services",HONDA Gateway,,373
No customer care,HONDA Gateway,,374
