wiI7pd,dealership_name,manual_label,review_id
Buy new car and workshop,Suzuki Raiwind Motors (Raiwind Rd),1,46
bad experience 1st time service,Suzuki Raiwind Motors (Raiwind Rd),0,47
Cheat..,Suzuki Raiwind Motors (Raiwind Rd),0,48
They changed the oil of less price but charged in bill for expensive grade.. cheat..,Suzuki Raiwind Motors (Raiwind Rd),0,49
It is amazing. Price is also reasonable. We also provide packages for the service.,Suzuki Raiwind Motors (Raiwind Rd),1,50
Good efficient facility,Suzuki Raiwind Motors (Raiwind Rd),1,51
Good cooperative and professional staff.,Suzuki Raiwind Motors (Raiwind Rd),1,52
Like it,Suzuki Raiwind Motors (Raiwind Rd),1,53
Extremly poor service from there staff specially Shahid Sb. Not even a logo was installed of my car after getting repaired. Pathetic quality of paint and service by suzuki raiwind motors and when i called him after 5 days to get my car as  ,Suzuki Raiwind Motors (Raiwind Rd),0,54
I like spareparts Nd Wego. R is best car all of suzuki,Suzuki Raiwind Motors (Raiwind Rd),1,55
It was car's first checkup.Ê Very cordial and cooperative staff.,Suzuki Raiwind Motors (Raiwind Rd),1,56
Good one,Suzuki Raiwind Motors (Raiwind Rd),1,57
"They are offering a package of 3500. In this they are offering 5,6 things.",Suzuki Raiwind Motors (Raiwind Rd),,58
"When I visited and got that package, that was disappointing...",Suzuki Raiwind Motors (Raiwind Rd),0,59
Nothing was done during that package rather than to told me to such further  ,Suzuki Raiwind Motors (Raiwind Rd),,60
Visited 2nd time to collect my colleague's car.,Suzuki Raiwind Motors (Raiwind Rd),,61
Nice staff dealing with care and respect.  ,Suzuki Raiwind Motors (Raiwind Rd),1,62
The most pathetic technology of Pakistan with enormous prices comparatively in the world if I take the basic model price w suzuki alto VXR 660 cc which is costing a common pakistani 2.63million pak rupee whereas in India it cost them  ,Suzuki Raiwind Motors (Raiwind Rd),0,63
Very good,Suzuki Raiwind Motors (Raiwind Rd),1,64
Professional and trained staff.,Suzuki Raiwind Motors (Raiwind Rd),1,65
too much expensive,Suzuki Raiwind Motors (Raiwind Rd),0,66
Excellent,Suzuki Raiwind Motors (Raiwind Rd),1,67
This is a very good place car care and best body shop for Suzuki,Suzuki Raiwind Motors (Raiwind Rd),1,68
staff is cooperative,Suzuki Raiwind Motors (Raiwind Rd),1,69
"Very professional staff, Cooperate. Fully satisfied with my visit",Suzuki Raiwind Motors (Raiwind Rd),1,70
They stole parts,Suzuki Raiwind Motors (Raiwind Rd),0,71
Mechanics especially,Suzuki Raiwind Motors (Raiwind Rd),,72
Pathetic service. Sent my car for gear box switch replacement and radiator cut out switch replacement. They didn't have the geniune part and ask to take from open market.  ,Suzuki Raiwind Motors (Raiwind Rd),0,73
Good Experience,Suzuki Raiwind Motors (Raiwind Rd),1,74
Beautiful,Suzuki Raiwind Motors (Raiwind Rd),1,75
Nice,Suzuki Raiwind Motors (Raiwind Rd),1,76
Non Professional staff and Mechanical team,Suzuki Raiwind Motors (Raiwind Rd),0,77
Corrupt system and staff Specially Mr Shahid,Suzuki Raiwind Motors (Raiwind Rd),0,78
Paintr Dwntr,Suzuki Raiwind Motors (Raiwind Rd),,79
"Pathetic body shop work, way too slow for the prices they charge.",Suzuki Raiwind Motors (Raiwind Rd),0,80
Their lighting is terrible in the workshops.  ,Suzuki Raiwind Motors (Raiwind Rd),0,81
Very very very poor quality and bad car service area,Suzuki Raiwind Motors (Raiwind Rd),0,82
"Very very poor experience, 3rd class quality, dont know anything only say 'yeh naya lage ga' and the worker who service my car was very dishonest and 2 number",Suzuki Raiwind Motors (Raiwind Rd),0,83
Never go to their 1st floor for service here they dont pay attention,Suzuki Raiwind Motors (Raiwind Rd),0,84
Nice environment but,Suzuki Raiwind Motors (Raiwind Rd),1,85
Ac not working in the waiting room,Suzuki Raiwind Motors (Raiwind Rd),0,86
Good place,Suzuki Raiwind Motors (Raiwind Rd),1,87
3rd class services. I went for 2 appointments but did not do any work. Things come in front of me but some are not available.,Suzuki Raiwind Motors (Raiwind Rd),0,88
"too much expensive, charging insanely high rates, well equipped but staff same as common lahori wirkshop mind",Suzuki Raiwind Motors (Raiwind Rd),0,89
no training,Suzuki Raiwind Motors (Raiwind Rd),0,90
no special care,Suzuki Raiwind Motors (Raiwind Rd),0,91
"Don't go for any repair, mechanical or electric fault",Suzuki Raiwind Motors (Raiwind Rd),0,92
Great experience. Excellent services,Suzuki Raiwind Motors (Raiwind Rd),1,93
Poor management. Staff is not technical. Overall bad experience!,Suzuki Raiwind Motors (Raiwind Rd),0,94
Pathetic service.,Suzuki Raiwind Motors (Raiwind Rd),0,95
Very good services for Suzuki Cars.,Suzuki Raiwind Motors (Raiwind Rd),1,96
Very good behavious of all technical Staff,Suzuki Raiwind Motors (Raiwind Rd),1,97
Very unprofessional staff. Miscommunicates and misbehaves with the customers.,Suzuki Raiwind Motors (Raiwind Rd),0,99
Charging extra money over previous stock.,Suzuki Raiwind Motors (Raiwind Rd),0,100
Service good but spare parts on higher than market.,Suzuki Raiwind Motors (Raiwind Rd),1,101
Good service,Suzuki Raiwind Motors (Raiwind Rd),1,102
They are very cool because they let us sit in their lawnð  ,Suzuki Raiwind Motors (Raiwind Rd),1,103
Car care center,Suzuki Raiwind Motors (Raiwind Rd),1,104
Nice Office but relation officers are unqualified,Suzuki Raiwind Motors (Raiwind Rd),1,105
Fine,Suzuki Raiwind Motors (Raiwind Rd),1,106
Great location and service,Suzuki Raiwind Motors (Raiwind Rd),1,107
"One of busiest Suzuki workshop recommended one, visit on working days you ll find it easy to get your turn quickly. Wide area for parking and don t forget to have a car wash âit is freeâ :p  ",Suzuki Raiwind Motors (Raiwind Rd),,108
Gud experience,Suzuki Raiwind Motors (Raiwind Rd),1,109
ExcellentÊ place for the repair work of suzuki,Suzuki Raiwind Motors (Raiwind Rd),1,110
New Vehicles are there for sale,Suzuki Raiwind Motors (Raiwind Rd),1,111
Thieves say that the car that is parked is not ours.  ,Suzuki Raiwind Motors (Raiwind Rd),,113
"A great platform for buying vehicles, repairing and Maintenance of vehicles, exchanging parts and oils or buying new Parts.",Suzuki Raiwind Motors (Raiwind Rd),1,114
Quick service. Slightly expensive. Friendly staff.,Suzuki Raiwind Motors (Raiwind Rd),1,115
Not good experience,Suzuki Raiwind Motors (Raiwind Rd),0,117
Service is Good as per people saying,Suzuki Raiwind Motors (Raiwind Rd),1,118
Good experience both sales and service,Suzuki Raiwind Motors (Raiwind Rd),1,119
"Very non-professional staff, they couldn't identify my car's problem",Suzuki Raiwind Motors (Raiwind Rd),0,120
Khalid,Suzuki Raiwind Motors (Raiwind Rd),,121
They are good at servicing...the only dealership who do ask customers for tea or coffee...,Suzuki Raiwind Motors (Raiwind Rd),1,122
Good dealing,Suzuki Raiwind Motors (Raiwind Rd),1,123
Went there for an oil change.,Suzuki Raiwind Motors (Raiwind Rd),,124
Suzuki mehran oil changes billÊ was around 4500.,Suzuki Raiwind Motors (Raiwind Rd),,125
One place with multiple services,Suzuki Raiwind Motors (Raiwind Rd),1,126
Good,Suzuki Raiwind Motors (Raiwind Rd),1,127
"Most of there contact numbers not responding, get there numbers from their Facebook page.",Suzuki Raiwind Motors (Raiwind Rd),0,128
Quality service,Suzuki Raiwind Motors (Raiwind Rd),1,129
Very well staff,Suzuki Raiwind Motors (Raiwind Rd),1,130
Very expensive but good service,Suzuki Raiwind Motors (Raiwind Rd),0,131
"Undoubtedly, Staff is very cooperative. And even the guy who serves has a very cool temperament. Car services are qualitative and highly satisfactory.",Suzuki Raiwind Motors (Raiwind Rd),1,132
Pathetic services till now .. they gave me a faulty car...esp system is malfunctioning and they are unable to resolve that issue... Now they are not responding to my calls even...,Suzuki Raiwind Motors (Raiwind Rd),0,133
Ok ok,Suzuki Raiwind Motors (Raiwind Rd),0,134
Location is good but staff isnot cooperative,Suzuki Raiwind Motors (Raiwind Rd),,135
Place for buy Cars,Suzuki Raiwind Motors (Raiwind Rd),,136
Very humble and professional staff,Suzuki Raiwind Motors (Raiwind Rd),,137
"Cooperative sale staff and also mechanical staff, doing work efficiently.",Suzuki Raiwind Motors (Raiwind Rd),,138
"Third Class Service, I got my front wheel bearing vhanged and they charged 20K for that, but it turns be to Grrr sound again inÊ 1 week,Ê i checked up with local mechanic, shocked to see they did not replacebearingsjust greased the old  ",Suzuki Raiwind Motors (Raiwind Rd),,139
"Good place for service vehicle,",Suzuki Raiwind Motors (Raiwind Rd),,140
"They do repairs which are needed,",Suzuki Raiwind Motors (Raiwind Rd),,141
They dont force for extra thing like other motors.,Suzuki Raiwind Motors (Raiwind Rd),,142
Nice staff.,Suzuki Raiwind Motors (Raiwind Rd),,143
Great Service,Suzuki Raiwind Motors (Raiwind Rd),,144
Our customer service in this area,Suzuki Raiwind Motors (Raiwind Rd),,145
Good location or view showroom,Suzuki Raiwind Motors (Raiwind Rd),,146
Overall service is efficient and customer service is good.,Suzuki Raiwind Motors (Raiwind Rd),,147
Please shorten your service lunch break duration as 1 hour wait is too long for  ,Suzuki Raiwind Motors (Raiwind Rd),,148
Nice work,Suzuki Raiwind Motors (Raiwind Rd),,149
Friendly staff guide in a proper way. Return vehicle on committed time.,Suzuki Raiwind Motors (Raiwind Rd),,150
Good dealing,Suzuki Raiwind Motors (Raiwind Rd),,151
Very nice experience,Suzuki Raiwind Motors (Raiwind Rd),,152
This place is good but usually over crowded. They need to have more staff,Suzuki Raiwind Motors (Raiwind Rd),,153
Good,Suzuki Raiwind Motors (Raiwind Rd),,154
Good service quality,Suzuki Raiwind Motors (Raiwind Rd),,155
Good place for car services.,Suzuki Raiwind Motors (Raiwind Rd),,156
"Over expensive, use second hand part or copy parts and charge for genuine parts, lair,",Suzuki Raiwind Motors (Raiwind Rd),,157
We went 3 times and every time they deceive us use china parts and charge for  ,Suzuki Raiwind Motors (Raiwind Rd),,158
Good work. Trained staff.,Suzuki Raiwind Motors (Raiwind Rd),,159
"For Suzuki vehicles service and parts, good service and expensive parts",Suzuki Raiwind Motors (Raiwind Rd),,160
Poor service no parts available,Suzuki Raiwind Motors (Raiwind Rd),,161
Not recommended place,Suzuki Raiwind Motors (Raiwind Rd),,162
Nice,Suzuki Raiwind Motors (Raiwind Rd),,163
The behavior of personals at Car service is good. Well organized.,Suzuki Raiwind Motors (Raiwind Rd),,164
"Just to update, that this showroom does not deal in motorcycles sales, service and spare parts anymore. This is updated afterÊ a visit and telephonic call with the owner of the showroom",Suzuki Raiwind Motors (Raiwind Rd),,165
"The place has deteriorated over past 2-3 years, when the staff used to be courteous and during each visit all required points of vehicle were thoroughly checked. With passage of time, number of vehicles at workshop has increased and old  ",Suzuki Raiwind Motors (Raiwind Rd),,166
Nice,Suzuki Raiwind Motors (Raiwind Rd),,167
Not recommended. better to go suzuki Township. They were ready to cut the screw to make it straight because they don't have proper 5 sided L key to open. That much big store and didn't have proper tools,Suzuki Raiwind Motors (Raiwind Rd),,168
Nice location but staff shortage.,Suzuki Raiwind Motors (Raiwind Rd),,169
Not Recommended,Suzuki Raiwind Motors (Raiwind Rd),,170
Everything is good,Suzuki Raiwind Motors (Raiwind Rd),,171
Updating my feedback. Workshop updated last year and has professional staff.,Suzuki Raiwind Motors (Raiwind Rd),,172
Nice look but cars not ready available book Ur car on full payment and delivery after 3 months minimum.,Suzuki Raiwind Motors (Raiwind Rd),,173
"Although the owner is a very nice person, yet some staff members are not well mannered. But overall a good experience.",Suzuki Raiwind Motors (Raiwind Rd),,174
They are expensive but service is good,Suzuki Raiwind Motors (Raiwind Rd),,175
Very poor service,Suzuki Raiwind Motors (Raiwind Rd),,176
Fabulous service,Suzuki Raiwind Motors (Raiwind Rd),,177
"I went for turning and wheel balancing, staff was professional and polite. I asked a lot of questions and they answered most of them with significant details. The wheel balancing process was exceptional. As for tuning staff guided me  ",Suzuki Raiwind Motors (Raiwind Rd),,178
Good Work,Suzuki Raiwind Motors (Raiwind Rd),,179
Overall good experience. Kindly add the break hour. That will be helpful for the customers.,Suzuki Raiwind Motors (Raiwind Rd),,180
There services are pathetic and they can't do what they are capable off. Their Body/maintainence department is full of negative and fraud people they lie to you with so much ease that u cant do any thing. Even the number given for  ,Suzuki Raiwind Motors (Raiwind Rd),,181
Very poor and very costly.,Suzuki Raiwind Motors (Raiwind Rd),,182
Visited Suzuki Raiwind Motors for my vehicle servicing. My experience there remained satisfactory.,Suzuki Raiwind Motors (Raiwind Rd),,183
Very poor quality of work,Suzuki Raiwind Motors (Raiwind Rd),,184
"Always good, They treat their customer in decent andÊ mannerable way..",Suzuki Raiwind Motors (Raiwind Rd),,185
Good in dealing,Suzuki Raiwind Motors (Raiwind Rd),,186
Was a nice place,Suzuki Raiwind Motors (Raiwind Rd),,187
But a little bit concentration is required for timely service,Suzuki Raiwind Motors (Raiwind Rd),,188
Excellent people and fair dealing,Suzuki Raiwind Motors (Raiwind Rd),,189
Good Suzuki showroom and service center.,Suzuki Raiwind Motors (Raiwind Rd),,190
Satisfactory service.the staff is experienced and are always there to assist its been years since I've been visiting suzuki motorsÊ and was never disappointed,Suzuki Raiwind Motors (Raiwind Rd),,191
Nice,Suzuki Raiwind Motors (Raiwind Rd),,192
Very nice place,Suzuki Raiwind Motors (Raiwind Rd),,193
Poor service,Suzuki Raiwind Motors (Raiwind Rd),,194
Nice services cooperative staff,Suzuki Raiwind Motors (Raiwind Rd),,195
Lets see how they provide service,Suzuki Raiwind Motors (Raiwind Rd),,196
Well trained staff nice behavior.,Suzuki Raiwind Motors (Raiwind Rd),,197
Worst experience...as being lady if you know nothing about car it is not a good recommendation... Still one thing of my car is missing and i visited them more than three times...Ê Just a money maker..Ê Only recommend this for tunning and oil change in supervision,Suzuki Raiwind Motors (Raiwind Rd),,198
So far so good,Suzuki Raiwind Motors (Raiwind Rd),,199
Happy with their services. Staff is good and cooperative and yes genuine parts are quite expensive as compare to local shops.,Suzuki Raiwind Motors (Raiwind Rd),,200
Service level needs improvement,Suzuki Raiwind Motors (Raiwind Rd),,201
"Their staff lack competency, poor service, careless services personnel's.",Suzuki Raiwind Motors (Raiwind Rd),,202
"1: Their paint department doesn't have any experience to match color, my sons car has now 2 different shades on Bumpers. Upon complaint they argue with stupidly  ",Suzuki Raiwind Motors (Raiwind Rd),,203
The worst workshop of suzuki. The body shop totaly destroyed the repair of a door and fendor. They didn't even took the dent out and just simply painted it over damaged dents. They dodnt took the door out and sprayed all the locks and  ,Suzuki Raiwind Motors (Raiwind Rd),,204
I have been coming here from the past 1 year and their service is amazing.,Suzuki Raiwind Motors (Raiwind Rd),,205
Highly recommended!!!,Suzuki Raiwind Motors (Raiwind Rd),,206
Having good and experience staff.,Suzuki Raiwind Motors (Raiwind Rd),,207
Worst services,Suzuki Raiwind Motors (Raiwind Rd),,208
Too much expensive.. almost 5 times more expensive but work is highly satisfactory,Suzuki Raiwind Motors (Raiwind Rd),,209
They cover a lot of area and many industries come in their range for services it becomes quite challenging to get free in time. They need to make more bays.,Suzuki Raiwind Motors (Raiwind Rd),,210
Good huge place,Suzuki Raiwind Motors (Raiwind Rd),,211
Need to train their staff to improvise their dealings with customers.,Suzuki Raiwind Motors (Raiwind Rd),,212
Somehow a weird experience.,Suzuki Raiwind Motors (Raiwind Rd),,213
Excellent service,Suzuki Raiwind Motors (Raiwind Rd),,214
Staff was professional and services were excellent,Suzuki Raiwind Motors (Raiwind Rd),,215
Good showroom and customer service is also good.,Suzuki Raiwind Motors (Raiwind Rd),,216
Nice dealing,Suzuki Raiwind Motors (Raiwind Rd),,217
Go there with pocket full of atleast 3Million ð,Suzuki Raiwind Motors (Raiwind Rd),,218
good customer support  ,Suzuki Raiwind Motors (Raiwind Rd),,219
Excellent specially Mr Abdul Raheem,Suzuki Raiwind Motors (Raiwind Rd),,220
"Good service, they explain you the service and benefits in details and guide you to do those things which are necessary. Better to go on official service center rather any street workshops.",Suzuki Raiwind Motors (Raiwind Rd),,221
Very good customer care services...,Suzuki Raiwind Motors (Raiwind Rd),,222
"Only workshop around this area, would be better if there were more.",Suzuki Raiwind Motors (Raiwind Rd),,223
One of most busy showroom,Suzuki Raiwind Motors (Raiwind Rd),,224
Very professional,Suzuki Raiwind Motors (Raiwind Rd),,225
Very cooperative,Suzuki Raiwind Motors (Raiwind Rd),,226
Best in the town,Suzuki Raiwind Motors (Raiwind Rd),,227
Good service.,Suzuki Raiwind Motors (Raiwind Rd),,228
Good cooperative staff,Suzuki Raiwind Motors (Raiwind Rd),,229
Excellent experience,Suzuki Raiwind Motors (Raiwind Rd),,230
Good services,Suzuki Raiwind Motors (Raiwind Rd),,231
It's awesome,Suzuki Raiwind Motors (Raiwind Rd),,232
Very happy with their services and the way they deal with customers is amazing. Very humble and professional.,Suzuki Raiwind Motors (Raiwind Rd),,233
"Received my WagonR VXL today, although the tentative delivery date is 18-Feb, but thet delivered the vehicle earlier. Special thanks to Mr.Zaheer!",Suzuki Raiwind Motors (Raiwind Rd),,234
Efficient service and good customer care ð  ,Suzuki Raiwind Motors (Raiwind Rd),,235
Good âºï¸,Suzuki Raiwind Motors (Raiwind Rd),,236
Very cooperative and talented staff to guide us properly. New lifting machines installed on new work stations for cars so now more car can work around in same time.,Suzuki Raiwind Motors (Raiwind Rd),,237
Cooperative staff,Suzuki Raiwind Motors (Raiwind Rd),,238
The staff is cooperative and knowledgeable.,Suzuki Raiwind Motors (Raiwind Rd),,239
They need to reduce labour prices.,Suzuki Raiwind Motors (Raiwind Rd),,240
Also there is no drop and pick your car service like other branches.,Suzuki Raiwind Motors (Raiwind Rd),,241
The prayer area is required to be cleaned and renovated.,Suzuki Raiwind Motors (Raiwind Rd),,242
Excellent services and well behaved and skilled staff.,Suzuki Raiwind Motors (Raiwind Rd),,243
Totally satisfied with the service.,Suzuki Raiwind Motors (Raiwind Rd),,244
Busy but good staff,Suzuki Raiwind Motors (Raiwind Rd),,245
Larking area dirty,Suzuki Raiwind Motors (Raiwind Rd),,246
Cooperative,Suzuki Raiwind Motors (Raiwind Rd),,247
Very cooperative staff nice environment and waiting room is too good witha very hospitable host.,Suzuki Raiwind Motors (Raiwind Rd),,248
They are not going with rules and regulations there is no edicates in the workers.,Suzuki Raiwind Motors (Raiwind Rd),,249
Bad experience of mehran booking with suzuki motor raiwind road and pak suzuki.,Suzuki Raiwind Motors (Raiwind Rd),,250
Always late,Suzuki Raiwind Motors (Raiwind Rd),,251
Fantastic,Suzuki Raiwind Motors (Raiwind Rd),,252
A team of Professionall peoples.,Suzuki Raiwind Motors (Raiwind Rd),,253
"Neat and Clean environment, Skilled staff.",Suzuki Raiwind Motors (Raiwind Rd),,254
Suzuki Raiwind,Suzuki Raiwind Motors (Raiwind Rd),,255
Very badÊ customerÊ dealing specially if you are there just to but thing off counter,Suzuki Raiwind Motors (Raiwind Rd),,256
Nice people,Suzuki Raiwind Motors (Raiwind Rd),,257
Good,Suzuki Raiwind Motors (Raiwind Rd),,258
Staff are not experienced,Suzuki Raiwind Motors (Raiwind Rd),,259
Good service,Suzuki Raiwind Motors (Raiwind Rd),,260
Quality products,Suzuki Raiwind Motors (Raiwind Rd),,261
Worst experience! Dont ever go to suzuki raiwand motors,Suzuki Raiwind Motors (Raiwind Rd),,262
Totally satisfied with their after sales service. Professional staff.,Suzuki Raiwind Motors (Raiwind Rd),,263
specially Mr Jawwad. helped me throughout the service process.,Suzuki Raiwind Motors (Raiwind Rd),,264
"Untrained staff, even under 16 boys. I had wheels alignment with poor services but high charges. My journey from lahore to Islamabad was very painful. Supervisors were also not interested for final checkups. Not recommended.",Suzuki Raiwind Motors (Raiwind Rd),,265
Great work,Suzuki Raiwind Motors (Raiwind Rd),,266
Bought new alto from them...although their marketing staff is good and cooperative....,Suzuki Raiwind Motors (Raiwind Rd),,267
So in this new car they delivered me a wiper which was not working ....so as i  ,Suzuki Raiwind Motors (Raiwind Rd),,268
Good,Suzuki Raiwind Motors (Raiwind Rd),,269
Staff was very cooperative but as my problem was not solved due to paucity of time so I give it 4 rating... :p,Suzuki Raiwind Motors (Raiwind Rd),,270
Good place,Suzuki Raiwind Motors (Raiwind Rd),,271
Very good staff,Suzuki Raiwind Motors (Raiwind Rd),,272
Normal not a good experience,Suzuki Raiwind Motors (Raiwind Rd),,273
Greetings,Suzuki Raiwind Motors (Raiwind Rd),,274
Very easy approach and excellent environment,Suzuki Raiwind Motors (Raiwind Rd),,275
Good place,Suzuki Raiwind Motors (Raiwind Rd),,276
The service is okay,Suzuki Raiwind Motors (Raiwind Rd),,277
Website is not up to date,Suzuki Raiwind Motors (Raiwind Rd),,278
we buy carry bolan 1073500,Suzuki Raiwind Motors (Raiwind Rd),,279
Poor service,Suzuki Raiwind Motors (Raiwind Rd),,280
Good place for vehicle purchase,Suzuki Raiwind Motors (Raiwind Rd),,281
Un- professional staff,Suzuki Raiwind Motors (Raiwind Rd),,282
Every this is good there.,Suzuki Raiwind Motors (Raiwind Rd),,283
Nice places for cars,Suzuki Raiwind Motors (Raiwind Rd),,284
Now a days pak suzuki service not good,Suzuki Raiwind Motors (Raiwind Rd),,285
Staff is casual less focused on work,Suzuki Raiwind Motors (Raiwind Rd),,286
Previously 8 months ago i had good experience as mentioned below  ,Suzuki Raiwind Motors (Raiwind Rd),,287
"They work well but the place is too congested, slots are less than the work volume. They should expand the service area",Suzuki Raiwind Motors (Raiwind Rd),,288
That was a good place,Suzuki Raiwind Motors (Raiwind Rd),,289
Good and cooperative all staff,Suzuki Raiwind Motors (Raiwind Rd),,290
"Wasn't expecting such great service and customer care at a Suzuki dealership. The staff are very courteous, co-operative and patient. Was pleased enough to come online and leave this review!  ",Suzuki Raiwind Motors (Raiwind Rd),,291
Suzuki Raiwind,Suzuki Raiwind Motors (Raiwind Rd),,292
"No proper guidance to customer.Suzuki staff is busy chatting.Yesterday I went to buy a Suzuki car and had to return with all the documents and cash.Despite all the staff, there was no one to negotiate.vist date 3 Agust 3:10pm",Suzuki Raiwind Motors (Raiwind Rd),,293
Good experience,Suzuki Raiwind Motors (Raiwind Rd),,294
